RegionID,RegionName,State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,(% change 2000-01),(% change 01-02),(% change 02-03),(% change 03-04),(% change 04-05),(% change 05-06),(% change 06-07),(% change 07-08),(% change 08-09),(% change 09-10),(% change 11-12),(% change 12-13),(% change 13-14),(% change 14-15),(% change 16-17),(% change 17-18)
470,Davis,UT,113.3333333,116,117.6666667,117.0833333,119.25,122.1666667,132.3333333,153.1666667,165.5,159.6666667,152.9166667,145.5,139.9166667,148,155.5833333,158.25,171,187.1666667,211.4166667,0.023529412,0.014367816,-0.004957507,0.018505338,0.024458421,0.083219645,0.15743073,0.080522307,-0.035246727,-0.042275574,-0.048501362,-0.038373425,0.057772484,0.051238739,0.017139796,0.08056872
823,Albany,NY,76.41666667,81.5,87.58333333,98,112.25,128.0833333,139,142.3333333,140.25,138.1666667,137.5,131.6666667,130.9166667,132.75,134.1666667,134,136.25,142.25,151.5833333,0.066521265,0.074642127,0.118934348,0.145408163,0.141054195,0.085230969,0.023980815,-0.014637002,-0.014854427,-0.00482509,-0.042424242,-0.005696203,0.014003819,0.010671689,-0.001242236,0.016791045
1150,Lorain,OH,74.58333333,77.83333333,81.16666667,84.16666667,87.33333333,90,91.66666667,89.25,83.83333333,77.75,75.83333333,71.33333333,69.83333333,72.16666667,72.91666667,75.08333333,78.91666667,82.75,89.75,0.043575419,0.042826552,0.036960986,0.037623762,0.030534351,0.018518519,-0.026363636,-0.060690943,-0.072564612,-0.024651661,-0.059340659,-0.021028037,0.033412888,0.01039261,0.029714286,0.051054384
1849,Larimer,CO,114.5833333,127.75,135.75,138.5,141.3333333,145,147,147.1666667,144.5833333,142.3333333,141.3333333,140.6666667,143.75,151.5833333,163.3333333,183,203.1666667,222.4166667,237.5833333,0.114909091,0.062622309,0.020257827,0.02045728,0.025943396,0.013793103,0.001133787,-0.017553794,-0.01556196,-0.007025761,-0.004716981,0.021919431,0.054492754,0.077515118,0.120408163,0.110200364
3112,Northampton,PA,72.5,79.83333333,85.83333333,95.5,109,125.4166667,138.5,140.1666667,132.9166667,125.0833333,120.8333333,112.8333333,108.6666667,109.4166667,112,112.25,115.25,119.4166667,126.75,0.101149425,0.075156576,0.112621359,0.141361257,0.150611621,0.104318937,0.012033694,-0.051724138,-0.058934169,-0.033977348,-0.066206897,-0.036927622,0.00690184,0.023610053,0.002232143,0.026726058
2259,Escambia,FL,54.91666667,55,56.83333333,60.25,67.33333333,83.33333333,95,91,82.91666667,73.66666667,70.66666667,62,57.75,59.66666667,61.91666667,65.5,70.58333333,81.91666667,90.16666667,0.001517451,0.033333333,0.060117302,0.117565698,0.237623762,0.14,-0.042105263,-0.088827839,-0.111557789,-0.040723982,-0.122641509,-0.068548387,0.033189033,0.037709497,0.057873486,0.077608142
2255,Dutchess,NY,105.1666667,118.9166667,137.75,158,179.1666667,204,212.1666667,206.0833333,191.3333333,175,164.4166667,155,146.5833333,143.0833333,149.4166667,148.5833333,151.25,157,168.25,0.130744849,0.158374212,0.147005445,0.133966245,0.138604651,0.04003268,-0.028672427,-0.071572988,-0.085365854,-0.06047619,-0.057273188,-0.054301075,-0.023877203,0.04426325,-0.005577245,0.01794728
219,Lake,FL,66.5,72.58333333,76,80.5,91.75,119.5,143.5,134.3333333,110.9166667,89.83333333,80,72.08333333,72.66666667,79,87.75,94.08333333,101.5,110.9166667,122,0.091478697,0.047072331,0.059210526,0.139751553,0.302452316,0.20083682,-0.06387921,-0.174317618,-0.190082645,-0.109461967,-0.098958333,0.008092486,0.087155963,0.110759494,0.072174739,0.078830824
1701,Fayette,KY,76.41666667,80.66666667,82.83333333,86.83333333,91.25,93.08333333,99.5,97.33333333,95.58333333,95.16666667,94.33333333,92,91.16666667,92.75,93.33333333,96.83333333,102,108.5833333,115.6666667,0.05561614,0.026859504,0.048289738,0.050863724,0.020091324,0.068934646,-0.021775544,-0.017979452,-0.004359198,-0.008756567,-0.024734982,-0.009057971,0.017367459,0.006289308,0.0375,0.053356282
2877,Winnebago,IL,63.33333333,65.33333333,68.33333333,72.16666667,76,80.33333333,85.41666667,88.41666667,85.33333333,80.25,76.41666667,66.91666667,60.83333333,60.33333333,60.75,60.75,63.16666667,66.83333333,73.5,0.031578947,0.045918367,0.056097561,0.053117783,0.057017544,0.063278008,0.035121951,-0.034872762,-0.059570312,-0.047767394,-0.12431843,-0.090909091,-0.008219178,0.006906077,0,0.039780521
3013,Rockingham,NH,102.25,118.75,133.25,148.9166667,161.75,174.5,173.75,166.1666667,155.6666667,144,141.3333333,134.1666667,132.5,138.0833333,145.8333333,152.75,161,173.0833333,185.3333333,0.161369193,0.122105263,0.117573483,0.086177952,0.078825348,-0.004297994,-0.043645084,-0.063189569,-0.074946467,-0.018518519,-0.050707547,-0.01242236,0.042138365,0.056125528,0.047428571,0.05400982
1549,Boulder,CO,163.5,187.0833333,193.75,192.4166667,195.8333333,201.25,205,206.6666667,204.1666667,200.5833333,198.25,195.1666667,198.5833333,213.6666667,231.9166667,260.9166667,298.25,324.1666667,345.5,0.144240571,0.035634744,-0.00688172,0.017756605,0.027659574,0.01863354,0.008130081,-0.012096774,-0.01755102,-0.011632738,-0.015552753,0.017506405,0.075954679,0.085413417,0.125044916,0.143085276
2616,Anchorage Borough,AK,87.75,105.25,116.3333333,122.6666667,131.4166667,145.1666667,159.9166667,170.4166667,173.5,174.5,174.75,174.6666667,174.9166667,179.6666667,183,189.1666667,193.25,190.75,191.25,0.199430199,0.10530483,0.054441261,0.071331522,0.104629042,0.101607348,0.065659197,0.01809291,0.005763689,0.001432665,-0.000476872,0.001431298,0.027155788,0.018552876,0.033697632,0.021585903
2702,Galveston,TX,64.91666667,64.83333333,65.66666667,68.33333333,72.66666667,77.83333333,82.08333333,84.91666667,84.08333333,81.5,81.16666667,77.91666667,78.5,80.33333333,83.83333333,90.83333333,98.66666667,105.6666667,113.1666667,-0.001283697,0.01285347,0.040609137,0.063414634,0.071100917,0.054603854,0.034517766,-0.009813543,-0.030723489,-0.00408998,-0.040041068,0.007486631,0.023354565,0.043568465,0.083499006,0.086238532
2929,Gloucester,NJ,71.66666667,75.66666667,82.41666667,93.75,108.3333333,124.5,138.3333333,139.5833333,134.25,124.25,118.25,110.4166667,105.9166667,103.75,104.9166667,106.8333333,106.4166667,108.75,114.8333333,0.055813953,0.089207048,0.137512639,0.155555556,0.149230769,0.111111111,0.009036145,-0.038208955,-0.074487896,-0.048289738,-0.066243834,-0.040754717,-0.020456334,0.01124498,0.018268467,-0.003900156
1101,Howard,MD,105.5833333,116.6666667,134.4166667,158,187.4166667,223.9166667,243,238.4166667,219.25,202.9166667,196.8333333,192.1666667,192.0833333,198.5,203.1666667,204.8333333,208.3333333,212.6666667,218,0.104972376,0.152142857,0.175449473,0.186181435,0.194753224,0.085225158,-0.018861454,-0.080391472,-0.074496389,-0.029979466,-0.023708721,-0.000433651,0.03340564,0.023509656,0.008203445,0.017087063
1670,Douglas,CO,118.9166667,131.5,135.3333333,137.5833333,141.8333333,147.4166667,151.75,152.5833333,148.75,144.5833333,141.8333333,137.5833333,142.3333333,154.8333333,168.1666667,185.4166667,200.8333333,213.75,227.25,0.105816398,0.029150824,0.016625616,0.030890369,0.039365452,0.029395138,0.005491488,-0.025122884,-0.028011204,-0.019020173,-0.029964747,0.034524531,0.087822014,0.086114101,0.102576809,0.083146067
2775,Lancaster,NE,82.66666667,87.33333333,91.5,96.08333333,101.4166667,106.25,108.6666667,110.4166667,109,108.4166667,109.3333333,106.8333333,108,111.3333333,114.5,120.8333333,127.5833333,136,144.5833333,0.056451613,0.047709924,0.050091075,0.055507372,0.047658176,0.022745098,0.016104294,-0.012830189,-0.005351682,0.008455035,-0.022865854,0.010920437,0.030864198,0.028443114,0.055312955,0.055862069
3141,Spartanburg,SC,61.08333333,61.25,62.58333333,63.58333333,65.08333333,67.83333333,70.25,71.58333333,69,68,67.33333333,65.66666667,65.5,66.33333333,66.41666667,67.75,72.83333333,78.91666667,85,0.002728513,0.021768707,0.015978695,0.023591088,0.042253521,0.035626536,0.018979834,-0.036088475,-0.014492754,-0.009803922,-0.024752475,-0.002538071,0.012722646,0.001256281,0.020075282,0.07503075
2911,Cumberland,ME,96.16666667,111.3333333,125.3333333,142.1666667,159.0833333,170.25,175,169.5833333,160.0833333,154.4166667,153.9166667,149.5833333,149.4166667,154.75,159.25,165.75,176.4166667,191.3333333,201.4166667,0.157712305,0.125748503,0.134308511,0.118991794,0.070193819,0.027900147,-0.030952381,-0.056019656,-0.03539823,-0.003237992,-0.028153763,-0.001114206,0.035694367,0.02907916,0.040816327,0.064353947
1110,Ingham,MI,88.58333333,96.41666667,101.5833333,106,111.3333333,114.3333333,114.3333333,108.4166667,97.5,88.75,85.5,79.75,79.5,84.33333333,90.08333333,93.83333333,99.91666667,107.6666667,114.1666667,0.088428975,0.053586863,0.043478261,0.050314465,0.026946108,0,-0.051749271,-0.100691776,-0.08974359,-0.036619718,-0.067251462,-0.003134796,0.060796646,0.068181818,0.041628122,0.064831261
159,Erie,PA,58.58333333,60.25,62.25,65.08333333,67.91666667,70.58333333,72.5,73,72.75,73.83333333,74.66666667,75.41666667,76.58333333,77.83333333,78.66666667,78.91666667,80.25,81.83333333,85.66666667,0.028449502,0.033195021,0.045515395,0.043533931,0.039263804,0.027154664,0.006896552,-0.003424658,0.01489118,0.011286682,0.010044643,0.015469613,0.016322089,0.010706638,0.003177966,0.016895459
1891,Lubbock,TX,45.08333333,46.91666667,48,49.83333333,51.25,53.58333333,58.83333333,65.16666667,63.75,63.16666667,63.58333333,62.33333333,62.16666667,63.83333333,66.91666667,70.83333333,76.41666667,81.66666667,84.41666667,0.040665434,0.023090586,0.038194444,0.028428094,0.045528455,0.097978227,0.107648725,-0.02173913,-0.009150327,0.006596306,-0.01965924,-0.002673797,0.026809651,0.048302872,0.058530511,0.078823529
3131,Saint Lucie,FL,52.83333333,56.91666667,64.08333333,78,99.5,130.5833333,148.8333333,130.1666667,93.41666667,65.83333333,56.16666667,55.83333333,56.91666667,64.08333333,71.83333333,82.58333333,98.91666667,112.8333333,123.5,0.077287066,0.125915081,0.21716515,0.275641026,0.31239531,0.139757498,-0.125419933,-0.282330346,-0.295272079,-0.146835443,-0.005934718,0.019402985,0.125915081,0.120936281,0.149651972,0.19778002
232,Leon,FL,66.75,71.91666667,77.75,86.75,98.66666667,116.3333333,130.1666667,130.8333333,121.75,111,106.5,96.58333333,93.08333333,94.91666667,98,101.9166667,106.6666667,112.6666667,119.5833333,0.077403246,0.081112399,0.115755627,0.137367915,0.179054054,0.118911175,0.005121639,-0.069426752,-0.088295688,-0.040540541,-0.093114241,-0.036238136,0.019695613,0.032484636,0.039965986,0.046606705
1057,Greene,MO,61.5,63.33333333,62.75,61.41666667,63.16666667,72.58333333,76.91666667,79.25,77.5,74.5,73.16666667,71.16666667,70.83333333,70.58333333,72.16666667,73.33333333,76.83333333,80.41666667,88.41666667,0.029810298,-0.009210526,-0.02124834,0.028493894,0.149076517,0.059701493,0.030335861,-0.022082019,-0.038709677,-0.017897092,-0.027334852,-0.004683841,-0.003529412,0.022432113,0.016166282,0.047727273
2318,Hamilton,IN,81.16666667,79.16666667,78.83333333,79.83333333,83.08333333,85,87.5,88.91666667,89.25,89.33333333,90.16666667,86.91666667,87.33333333,90.25,92.58333333,95.91666667,99.75,105.5833333,111.75,-0.024640657,-0.004210526,0.012684989,0.040709812,0.023069208,0.029411765,0.016190476,0.003748828,0.000933707,0.009328358,-0.036044362,0.004793864,0.033396947,0.025854109,0.0360036,0.039965248
2133,Atlantic,NJ,76.83333333,82.41666667,91.66666667,106.5,125.8333333,153.1666667,174.0833333,172.0833333,157.4166667,139.3333333,127.5,116.5,112,108.5833333,110.8333333,103.9166667,102,101.8333333,110.25,0.072668113,0.11223458,0.161818182,0.181533646,0.217218543,0.13656148,-0.011488751,-0.085230024,-0.114875596,-0.08492823,-0.08627451,-0.038626609,-0.030505952,0.020721412,-0.062406015,-0.018444266
2987,New London,CT,95.91666667,105.0833333,118.4166667,133,149.75,170.0833333,176.6666667,173.5833333,163.0833333,151.75,148,139.8333333,132.3333333,132.5833333,133,132.75,137,143,148.3333333,0.09556907,0.126883426,0.123152709,0.12593985,0.135781859,0.038706516,-0.01745283,-0.060489678,-0.069494124,-0.024711697,-0.05518018,-0.05363528,0.001889169,0.003142678,-0.001879699,0.032015066
3122,Saint Clair,IL,64.41666667,61.91666667,69.66666667,74.41666667,79,84.83333333,89.75,90.83333333,87.83333333,84.33333333,81.08333333,76,72,71.83333333,72.75,71.66666667,73.33333333,75.41666667,79.83333333,-0.038809832,0.125168237,0.068181818,0.061590146,0.073839662,0.057956778,0.012070566,-0.033027523,-0.039848197,-0.038537549,-0.062692703,-0.052631579,-0.002314815,0.012761021,-0.01489118,0.023255814
3261,San Luis Obispo,CA,154.6666667,186.25,215.9166667,251.5833333,296.4166667,351.3333333,357.3333333,334.5,296.1666667,262,246,228.3333333,228.6666667,254.5,281.75,304.9166667,324.8333333,343.1666667,364.1666667,0.204202586,0.159284116,0.165187186,0.178204704,0.185268485,0.017077799,-0.063899254,-0.114598904,-0.115362971,-0.061068702,-0.071815718,0.001459854,0.112973761,0.107072692,0.082224194,0.065318393
563,Horry,SC,76.33333333,79.5,80.75,84.66666667,92.25,109.1666667,128.5,131.9166667,119.0833333,104.9166667,97.5,90.66666667,90.66666667,92.25,96.33333333,98.25,101.9166667,106.8333333,113.4166667,0.041484716,0.01572327,0.048503612,0.089566929,0.1833785,0.177099237,0.026588846,-0.097283639,-0.118964311,-0.070691025,-0.07008547,0,0.017463235,0.044263776,0.019896194,0.037319763
1900,Madison,IL,63.58333333,63.66666667,67.83333333,72.58333333,78,82.58333333,88.08333333,89.58333333,88.41666667,86.58333333,85.5,81.58333333,79.33333333,77.16666667,77.58333333,78.66666667,81,83.08333333,86.5,0.001310616,0.065445026,0.07002457,0.074626866,0.058760684,0.066599395,0.017029328,-0.013023256,-0.020735156,-0.012512031,-0.045808967,-0.027579162,-0.027310924,0.005399568,0.01396348,0.029661017
1957,Osceola,FL,67.41666667,71.75,76,81.58333333,94.66666667,123.75,151.3333333,144.8333333,116.4166667,78.41666667,66.08333333,60.08333333,63.33333333,72.75,85.33333333,91.58333333,99.16666667,109.8333333,119.25,0.064276885,0.059233449,0.073464912,0.160367722,0.30721831,0.222895623,-0.042951542,-0.196202532,-0.326413744,-0.15727949,-0.090794451,0.05409154,0.148684211,0.172966781,0.073242188,0.082802548
1650,Dauphin,PA,69.66666667,72.58333333,74.33333333,78.25,84.41666667,93.5,100.25,104.0833333,104.3333333,102.8333333,100.5833333,96.33333333,93.5,92.83333333,94.08333333,94.66666667,97.16666667,101.9166667,106.8333333,0.041866029,0.024110218,0.052690583,0.078807242,0.107601185,0.072192513,0.038237739,0.002401922,-0.014376997,-0.021880065,-0.042253521,-0.029411765,-0.007130125,0.013464991,0.006200177,0.026408451
999,Durham,NC,80.83333333,84.08333333,87.33333333,88,90.91666667,94.16666667,97.41666667,100,99.16666667,98.08333333,96.41666667,92.16666667,90,93.08333333,96.41666667,100,106.9166667,115.1666667,125,0.040206186,0.038652131,0.007633588,0.033143939,0.035747021,0.034513274,0.026518392,-0.008333333,-0.01092437,-0.016992353,-0.044079516,-0.023508137,0.034259259,0.035810206,0.037165082,0.069166667
1608,Chatham,GA,63.41666667,68.33333333,68.33333333,74.33333333,81.5,91.16666667,99.83333333,103.8333333,96.58333333,91.58333333,88.83333333,81.58333333,75.83333333,76.83333333,80.91666667,86.25,90,93.33333333,98.75,0.077529566,0,0.087804878,0.096412556,0.118609407,0.095063985,0.040066778,-0.069823435,-0.051768766,-0.030027298,-0.081613508,-0.070480082,0.013186813,0.053145336,0.065911432,0.043478261
1300,Ottawa,MI,102.1666667,105.3333333,107.1666667,107.6666667,114.5,117.9166667,118.4166667,115.4166667,109.3333333,101.75,98.5,94.5,97,104.25,113.25,122.25,130.1666667,140.75,150.6666667,0.030995106,0.017405063,0.00466563,0.063467492,0.029839884,0.004240283,-0.025334272,-0.052707581,-0.069359756,-0.031941032,-0.040609137,0.026455026,0.074742268,0.086330935,0.079470199,0.06475801
3016,Rutherford,TN,65.91666667,68.66666667,70.91666667,73.08333333,77,83.75,90.25,94,91.58333333,87.41666667,86.16666667,81.58333333,82.16666667,85.91666667,91.16666667,99.25,108.9166667,122.25,133.5833333,0.041719343,0.03276699,0.030552291,0.05359179,0.087662338,0.07761194,0.041551247,-0.02570922,-0.045495905,-0.014299333,-0.053191489,0.007150153,0.045638945,0.061105723,0.088665448,0.097397145
2779,Lexington,SC,62.16666667,62.83333333,64.25,67.91666667,71.58333333,76.25,80.91666667,84.16666667,83.08333333,81.41666667,80.08333333,76.25,74.16666667,74.25,75.83333333,76.41666667,78.25,83.83333333,89.33333333,0.010723861,0.022546419,0.057068742,0.05398773,0.065192084,0.061202186,0.040164779,-0.012871287,-0.020060181,-0.016376663,-0.047866805,-0.027322404,0.001123596,0.021324355,0.007692308,0.023991276
3025,Santa Cruz,CA,266,308,319.0833333,344.5833333,392.75,466.4166667,476.25,454.0833333,399.9166667,351.5833333,336.3333333,312.9166667,310.5,350.0833333,390.1666667,432.1666667,471.0833333,502.25,531.5833333,0.157894737,0.035984848,0.079916427,0.139782346,0.187566306,0.021082723,-0.046544182,-0.119287943,-0.120858512,-0.043375207,-0.069623389,-0.007723036,0.127482555,0.114496548,0.107646305,0.090050135
1622,Clayton,GA,69.5,75.41666667,79.83333333,82.5,83,84.83333333,85.16666667,83.25,69.33333333,44,33.08333333,27.41666667,26.08333333,31.33333333,38.41666667,45.25,50.75,55,65.33333333,0.085131894,0.058563536,0.033402923,0.006060606,0.022088353,0.003929273,-0.022504892,-0.167167167,-0.365384615,-0.248106061,-0.171284635,-0.048632219,0.201277955,0.22606383,0.177874187,0.121546961
1196,Merced,CA,76.66666667,89.91666667,104.4166667,123.4166667,150.4166667,203.9166667,218.0833333,177.9166667,113.5,74.5,72.08333333,69.75,72.41666667,88.08333333,106.4166667,117.6666667,128.1666667,145.1666667,160.5833333,0.172826087,0.161260426,0.181963288,0.218771101,0.35567867,0.069472824,-0.184180359,-0.36206089,-0.343612335,-0.032438479,-0.032369942,0.03823178,0.216340621,0.208136235,0.105716523,0.089235127
2668,Cleveland,OK,53.41666667,55.5,60.08333333,64.08333333,67.41666667,72.33333333,76.5,79.41666667,80.91666667,82.83333333,83.33333333,81.25,81.08333333,82.5,84.16666667,87.91666667,93.41666667,95.41666667,98.25,0.03900156,0.082582583,0.066574202,0.052015605,0.072929543,0.057603687,0.038126362,0.018887723,0.023686921,0.006036217,-0.025,-0.002051282,0.017471737,0.02020202,0.044554455,0.062559242
329,Weld,CO,106.0833333,117.5,126.9166667,129.8333333,131.1666667,133.75,134.5,129.25,120.75,114.3333333,113.1666667,108.8333333,114.0833333,124.3333333,138.25,156.8333333,175.5,195,212.75,0.107619796,0.080141844,0.022980959,0.010269576,0.019695044,0.005607477,-0.039033457,-0.065764023,-0.053140097,-0.010204082,-0.038291605,0.048238897,0.089846603,0.111930295,0.134418324,0.119022317
625,Marin,CA,306.75,337.5833333,357.1666667,382.6666667,434.3333333,493.3333333,507.25,499.25,465.1666667,414.4166667,398.1666667,371.1666667,378.25,439.3333333,488.5,538.4166667,569.0833333,608.8333333,637.75,0.100516164,0.058010368,0.07139524,0.135017422,0.135840368,0.028209459,-0.015771316,-0.06826907,-0.109100681,-0.039211743,-0.067810799,0.019083969,0.161489315,0.111911988,0.102183555,0.056957127
2754,Jefferson,TX,44.91666667,45.41666667,46.75,47.33333333,50.66666667,56.5,60.5,64.16666667,64.5,62.58333333,64.5,62.16666667,58.58333333,59.75,59.66666667,61.41666667,64.08333333,69.91666667,75.91666667,0.011131725,0.029357798,0.012477718,0.070422535,0.115131579,0.07079646,0.060606061,0.005194805,-0.029715762,0.030625832,-0.036175711,-0.057640751,0.019914651,-0.0013947,0.029329609,0.043419267
2575,Thurston,WA,87.75,90.41666667,95.66666667,103.5,114.8333333,134.5833333,155.0833333,161.1666667,156.5833333,147.25,140.0833333,128.25,122.1666667,124.1666667,130.25,137.5,148.0833333,163.1666667,180.3333333,0.030389364,0.058064516,0.081881533,0.109500805,0.171988389,0.152321981,0.039226222,-0.028438469,-0.059606173,-0.048670062,-0.084473528,-0.047433398,0.016371078,0.048993289,0.055662188,0.076969697
1138,Kitsap,WA,96.75,102.25,111.6666667,122.25,139.6666667,169.3333333,196.5833333,201.4166667,188.9166667,171.3333333,164.5833333,153.8333333,146.9166667,150.1666667,156.9166667,167.5,188.5833333,212.0833333,234,0.056847545,0.09209454,0.094776119,0.142467621,0.212410501,0.160925197,0.024586689,-0.062060405,-0.093074548,-0.039396887,-0.065316456,-0.04496208,0.022121384,0.044950055,0.067445566,0.125870647
2761,Kalamazoo,MI,90.41666667,96.58333333,98.33333333,93.91666667,98.16666667,101.75,103.6666667,101.0833333,95.91666667,91.25,89.16666667,85.33333333,83,88.16666667,92.41666667,97.66666667,103.25,108.6666667,118,0.068202765,0.018119068,-0.044915254,0.045252884,0.036502547,0.018837019,-0.024919614,-0.051112943,-0.048653345,-0.02283105,-0.042990654,-0.02734375,0.062248996,0.048204159,0.056807935,0.057167235
328,Webb,TX,58.08333333,57.08333333,57.58333333,60.25,64.83333333,73.75,78.91666667,84.5,84.75,84.08333333,82.58333333,78.58333333,69.25,74,76.75,80.33333333,84.41666667,88.16666667,94.91666667,-0.017216643,0.008759124,0.046309696,0.076071923,0.137532134,0.070056497,0.070749736,0.00295858,-0.007866273,-0.017839445,-0.048435923,-0.118769883,0.068592058,0.037162162,0.046688382,0.050829876
410,Brown,WI,71.25,73.25,78.08333333,82.91666667,87,91.58333333,92.5,91.83333333,88.91666667,85.83333333,84.41666667,80.33333333,78.16666667,79.75,80.5,84.16666667,89.25,95.5,102.75,0.028070175,0.065984073,0.06189968,0.049246231,0.052681992,0.010009099,-0.007207207,-0.031760436,-0.034676664,-0.016504854,-0.048371175,-0.026970954,0.020255864,0.009404389,0.045548654,0.06039604
1509,Alachua,FL,61.5,65.66666667,70.75,79.75,91.5,108.8333333,126.5,128.75,118.75,106.6666667,98.25,85.58333333,80.66666667,80.33333333,84.91666667,88.83333333,96.66666667,106.1666667,116.1666667,0.067750678,0.077411168,0.127208481,0.147335423,0.189435337,0.162327718,0.017786561,-0.077669903,-0.101754386,-0.07890625,-0.128922816,-0.05744888,-0.004132231,0.057053942,0.046123651,0.088180113
562,Hinds,MS,44,38.91666667,39.16666667,39.58333333,43.33333333,59.25,63.83333333,66.25,62.25,53.33333333,52,48.83333333,46.83333333,45.5,45,48.58333333,47.91666667,49.83333333,61.5,-0.115530303,0.006423983,0.010638298,0.094736842,0.367307692,0.077355837,0.037859008,-0.060377358,-0.143239625,-0.025,-0.060897436,-0.040955631,-0.028469751,-0.010989011,0.07962963,-0.013722127
1761,Harford,MD,88.75,93.66666667,100.9166667,114.4166667,134.25,161.8333333,180.4166667,179.8333333,169.6666667,158.3333333,152.3333333,145.1666667,142.3333333,143.1666667,147,147.8333333,150.8333333,155.4166667,162.25,0.055399061,0.077402135,0.133773741,0.173343044,0.205462446,0.114830072,-0.003233256,-0.056533828,-0.066797642,-0.037894737,-0.047045952,-0.019517796,0.005854801,0.02677532,0.005668934,0.020293123
1503,Yakima,WA,74.08333333,75.25,76.58333333,79.91666667,84.75,88.33333333,95.41666667,103.25,104.4166667,101.9166667,102.1666667,98.08333333,96.25,98.33333333,98.08333333,106.5833333,118.0833333,129.3333333,140.25,0.015748031,0.017718715,0.043525571,0.060479666,0.042281219,0.080188679,0.08209607,0.011299435,-0.023942538,0.002452984,-0.039967374,-0.018691589,0.021645022,-0.002542373,0.086661003,0.107896794
3173,Norfolk City,VA,61.91666667,66,70.25,79.25,93.83333333,116.5833333,137,143.25,139,129.3333333,123.5,110.4166667,102.9166667,104.25,104.3333333,109.75,113.0833333,122.3333333,128.25,0.065948856,0.064393939,0.128113879,0.184016824,0.242451155,0.175125089,0.045620438,-0.029668412,-0.069544365,-0.045103093,-0.105937922,-0.067924528,0.012955466,0.000799361,0.051916933,0.030372058
2399,Mahoning,OH,53.83333333,56.66666667,57.75,59.91666667,61.83333333,63.66666667,63.83333333,61.83333333,58.83333333,54.5,52.91666667,53.33333333,49.66666667,49.75,50.5,51.75,53.16666667,57.66666667,62.66666667,0.052631579,0.019117647,0.037518038,0.031988873,0.029649596,0.002617801,-0.031331593,-0.04851752,-0.073654391,-0.029051988,0.007874016,-0.06875,0.001677852,0.015075377,0.024752475,0.027375201
2156,Buncombe,NC,80.16666667,85.58333333,92.25,98.83333333,107.0833333,120.5833333,136.25,146.1666667,145.6666667,135.5833333,129.9166667,122.5,123.6666667,126.9166667,133,143.75,161.4166667,176.5,184.5833333,0.067567568,0.077896787,0.071364047,0.083473862,0.126070039,0.129923981,0.072782875,-0.003420753,-0.069221968,-0.041794714,-0.057087877,0.00952381,0.026280323,0.047931714,0.080827068,0.122898551
3061,Washington,MN,115.9166667,131.3333333,146,160.25,173,183.3333333,186.5,182.4166667,166.5833333,151.0833333,145.0833333,134.6666667,134.4166667,146.8333333,157.0833333,162.0833333,171.1666667,180.1666667,191.25,0.132997843,0.111675127,0.09760274,0.079563183,0.05973025,0.017272727,-0.021894549,-0.086797624,-0.093046523,-0.039713183,-0.071797817,-0.001856436,0.092374458,0.069807037,0.031830239,0.056041131
2914,Cumberland,PA,73.83333333,75.08333333,78.58333333,84.33333333,91,99.66666667,107.8333333,113.25,113.5,112,110.5,108.25,106.9166667,108.0833333,109.5,109.9166667,111.5,115.25,120.4166667,0.016930023,0.046614872,0.073170732,0.079051383,0.095238095,0.081939799,0.050231839,0.002207506,-0.013215859,-0.013392857,-0.020361991,-0.012317167,0.010911925,0.01310717,0.003805175,0.014404852
2429,McLennan,TX,55.16666667,55.83333333,56.16666667,58.41666667,61.91666667,60.83333333,63,65.41666667,63.75,61.83333333,62.58333333,62.58333333,62.75,63.41666667,64.33333333,67.5,71.91666667,81.25,91.25,0.012084592,0.005970149,0.040059347,0.059914408,-0.017496635,0.035616438,0.038359788,-0.025477707,-0.030065359,0.01212938,0,0.002663116,0.01062417,0.014454665,0.049222798,0.065432099
1283,Oneida,NY,46.16666667,48.08333333,50.75,54.58333333,60.75,64.91666667,69.66666667,73.25,73.66666667,73.33333333,73.75,72,71.91666667,72.91666667,72.91666667,75,76.16666667,80.41666667,87.66666667,0.041516245,0.055459272,0.075533662,0.112977099,0.068587106,0.073170732,0.051435407,0.005688282,-0.004524887,0.005681818,-0.023728814,-0.001157407,0.013904983,0,0.028571429,0.015555556
3225,Saint Tammany Parish,LA,58.08333333,64.91666667,69.66666667,76,82.66666667,86.58333333,96.58333333,102.9166667,104.1666667,102.1666667,99.33333333,93.5,90.58333333,92.33333333,95.16666667,97.91666667,103.1666667,109.25,108.25,0.117647059,0.073170732,0.090909091,0.087719298,0.047379032,0.115495669,0.06557377,0.012145749,-0.0192,-0.027732463,-0.058724832,-0.031194296,0.019319227,0.030685921,0.028896673,0.053617021
2699,Frederick,MD,94.25,102.4166667,117.25,137.0833333,162.6666667,197.1666667,211.8333333,201.6666667,177.6666667,156,146.3333333,141.1666667,142.5,150.25,158.0833333,159.9166667,164.3333333,170.6666667,177.8333333,0.086648983,0.144833198,0.169154229,0.18662614,0.212090164,0.074387151,-0.047993706,-0.119008264,-0.12195122,-0.061965812,-0.035307517,0.0094451,0.054385965,0.05213533,0.011597259,0.027618551
